Mailing ZIP Code,US Congressional District,Gender,Perm ZIP Code,Status Code,Precinct ID,_merge,Age,Age at Registration,Registration Year
73072,13.0,1,1,1,1,1,1,1,1
73072,16.0,1,1,1,1,1,1,1,1
73072,17.0,1,1,1,1,1,1,1,1
73072,18.0,2,2,2,2,2,2,2,2
73072,19.0,4,4,4,4,4,4,4,4
73072,21.0,4,4,4,4,4,4,4,4
73072,22.0,10,10,10,10,10,10,10,10
73072,23.0,2,2,2,2,2,2,2,2
73072,24.0,12,12,12,12,12,12,12,12
73072,25.0,3,3,3,3,3,3,3,3
73072,26.0,7,7,7,7,7,7,7,7
73072,27.0,2,2,2,2,2,2,2,2
73072,28.0,1,1,1,1,1,1,1,1
73072,29.0,1,1,1,1,1,1,1,1
73072,30.0,3,3,3,3,3,3,3,3
73072,31.0,3,3,3,3,3,3,3,3
73072,32.0,11,11,11,11,11,11,11,11
73072,36.0,5,5,5,5,5,5,5,5
80841,1.0,1,1,1,1,1,1,1,1
80841,2.0,3,3,3,3,3,3,3,3
80841,3.0,4,4,4,4,4,4,4,4
80841,4.0,1,1,1,1,1,1,1,1
80841,6.0,2,2,2,2,2,2,2,2
80841,7.0,2,2,2,2,2,2,2,2
80841,8.0,4,4,4,4,4,4,4,4
80841,9.0,1,1,1,1,1,1,1,1
80841,10.0,3,3,3,3,3,3,3,3
80841,12.0,5,5,5,5,5,5,5,5
80841,14.0,4,4,4,4,4,4,4,4
80841,15.0,4,4,4,4,4,4,4,4
80841,16.0,5,5,5,5,5,5,5,5
80841,17.0,3,3,3,3,3,3,3,3
80841,19.0,3,3,3,3,3,3,3,3
80841,20.0,3,3,3,3,3,3,3,3
80841,21.0,5,5,5,5,5,5,5,5
80841,22.0,5,5,5,5,5,5,5,5
80841,23.0,4,4,4,4,4,4,4,4
80841,24.0,3,3,3,3,3,3,3,3
80841,25.0,3,3,3,3,3,3,3,3
80841,26.0,2,2,2,2,2,2,2,2
80841,28.0,2,2,2,2,2,2,2,2
80841,30.0,2,2,2,2,2,2,2,2
80841,31.0,8,8,8,8,8,8,8,8
80841,32.0,4,4,4,4,4,4,4,4
80841,33.0,1,1,1,1,1,1,1,1
80841,35.0,2,2,2,2,2,2,2,2
80841,36.0,3,3,3,3,3,3,3,3
33957,4.0,1,1,1,1,1,1,1,1
33957,14.0,1,1,1,1,1,1,1,1
10009,2.0,1,1,1,1,1,1,1,1
10009,3.0,2,2,2,2,2,2,2,2
10009,4.0,2,2,2,2,2,2,2,2
10009,6.0,1,1,1,1,1,1,1,1
10009,7.0,6,6,6,6,6,6,6,6
10009,8.0,1,1,1,1,1,1,1,1
10009,9.0,1,1,1,1,1,1,1,1
10009,10.0,1,1,1,1,1,1,1,1
10009,12.0,1,1,1,1,1,1,1,1
10009,17.0,2,2,2,2,2,2,2,2
10009,18.0,1,1,1,1,1,1,1,1
10009,21.0,1,1,1,1,1,1,1,1
10009,22.0,2,2,2,2,2,2,2,2
10009,24.0,3,3,3,3,3,3,3,3
10009,25.0,5,5,5,5,5,5,5,5
10009,29.0,2,2,2,2,2,2,2,2
10009,30.0,1,1,1,1,1,1,1,1
10009,31.0,2,2,2,2,2,2,2,2
10009,32.0,3,3,3,3,3,3,3,3
10009,36.0,1,1,1,1,1,1,1,1
77340,1.0,11,11,11,11,11,11,11,11
77340,2.0,25,25,25,25,25,25,25,25
77340,3.0,15,15,15,15,15,15,15,15
77340,4.0,5,5,5,5,5,5,5,5
77340,5.0,15,15,15,15,15,15,15,15
77340,6.0,3,3,3,3,3,3,3,3
77340,7.0,17,17,17,17,17,17,17,17
77340,8.0,13981,13981,13981,13981,13981,13981,13981,13981
77340,9.0,16,16,16,16,16,16,16,16
77340,10.0,27,27,27,27,27,27,27,27
77340,12.0,3,3,3,3,3,3,3,3
77340,13.0,2,2,2,2,2,2,2,2
77340,14.0,13,13,13,13,13,13,13,13
77340,15.0,2,2,2,2,2,2,2,2
77340,16.0,3,3,3,3,3,3,3,3
77340,17.0,18,18,18,18,18,18,18,18
77340,18.0,21,21,21,21,21,21,21,21
77340,19.0,1,1,1,1,1,1,1,1
77340,20.0,3,3,3,3,3,3,3,3
77340,21.0,3,3,3,3,3,3,3,3
77340,22.0,28,28,28,28,28,28,28,28
77340,23.0,1,1,1,1,1,1,1,1
77340,24.0,2,2,2,2,2,2,2,2
77340,25.0,13,13,13,13,13,13,13,13
77340,26.0,9,9,9,9,9,9,9,9
77340,27.0,7,7,7,7,7,7,7,7
77340,29.0,12,12,12,12,12,12,12,12
77340,30.0,7,7,7,7,7,7,7,7
77340,31.0,8,8,8,8,8,8,8,8
77340,32.0,5,5,5,5,5,5,5,5
77340,33.0,5,5,5,5,5,5,5,5
77340,34.0,6,6,6,6,6,6,6,6
77340,35.0,3,3,3,3,3,3,3,3
77340,36.0,20,20,20,20,20,20,20,20
75080,2.0,7,7,7,7,7,7,7,7
75080,3.0,5756,5756,5756,5756,5756,5756,5756,5756
75080,4.0,15,15,15,15,15,15,15,15
75080,5.0,15,15,15,15,15,15,15,15
75080,6.0,7,7,7,7,7,7,7,7
75080,7.0,4,4,4,4,4,4,4,4
75080,8.0,5,5,5,5,5,5,5,5
75080,9.0,1,1,1,1,1,1,1,1
75080,10.0,16,16,16,16,16,16,16,16
75080,11.0,2,2,2,2,2,2,2,2
75080,12.0,3,3,3,3,3,3,3,3
75080,13.0,3,3,3,3,3,3,3,3
75080,14.0,3,3,3,3,3,3,3,3
75080,15.0,1,1,1,1,1,1,1,1
75080,16.0,7,7,7,7,7,7,7,7
75080,17.0,3,3,3,3,3,3,3,3
75080,18.0,1,1,1,1,1,1,1,1
75080,19.0,2,2,2,2,2,2,2,2
75080,20.0,5,5,5,5,5,5,5,5
75080,21.0,9,9,9,9,9,9,9,9
75080,22.0,6,6,6,6,6,6,6,6
75080,23.0,4,4,4,4,4,4,4,4
75080,24.0,21,21,21,21,21,21,21,21
75080,25.0,11,11,11,11,11,11,11,11
75080,26.0,24,24,24,24,24,24,24,24
75080,27.0,2,2,2,2,2,2,2,2
75080,28.0,2,2,2,2,2,2,2,2
75080,30.0,16,16,16,16,16,16,16,16
75080,31.0,15,15,15,15,15,15,15,15
75080,32.0,20859,20859,20859,20859,20859,20859,20859,20859
75080,33.0,5,5,5,5,5,5,5,5
75080,34.0,1,1,1,1,1,1,1,1
75080,36.0,4,4,4,4,4,4,4,4
75032-0000,3.0,2,2,2,2,2,2,2,2
75032-0000,4.0,13,13,13,13,13,13,13,13
75032-0000,5.0,1,1,1,1,1,1,1,1
75032-0000,17.0,1,1,1,1,1,1,1,1
75032-0000,19.0,1,1,1,1,1,1,1,1
75032-0000,21.0,1,1,1,1,1,1,1,1
75032-0000,24.0,1,1,1,1,1,1,1,1
75032-0000,30.0,3,3,3,3,3,3,3,3
75032-0000,32.0,5,5,5,5,5,5,5,5
62269,2.0,4,4,4,4,4,4,4,4
62269,4.0,3,3,3,3,3,3,3,3
62269,6.0,2,2,2,2,2,2,2,2
62269,7.0,1,1,1,1,1,1,1,1
62269,8.0,6,6,6,6,6,6,6,6
62269,9.0,2,2,2,2,2,2,2,2
62269,11.0,6,6,6,6,6,6,6,6
62269,12.0,2,2,2,2,2,2,2,2
62269,13.0,1,1,1,1,1,1,1,1
62269,14.0,2,2,2,2,2,2,2,2
62269,15.0,2,2,2,2,2,2,2,2
62269,16.0,4,4,4,4,4,4,4,4
62269,17.0,5,5,5,5,5,5,5,5
62269,19.0,13,13,13,13,13,13,13,13
62269,20.0,13,13,13,13,13,13,13,13
62269,21.0,5,5,5,5,5,5,5,5
62269,22.0,4,4,4,4,4,4,4,4
62269,23.0,17,17,17,17,17,17,17,17
62269,25.0,1,1,1,1,1,1,1,1
62269,26.0,1,1,1,1,1,1,1,1
62269,27.0,1,1,1,1,1,1,1,1
62269,28.0,11,11,11,11,11,11,11,11
62269,31.0,2,2,2,2,2,2,2,2
62269,32.0,3,3,3,3,3,3,3,3
62269,35.0,17,17,17,17,17,17,17,17
62269,36.0,1,1,1,1,1,1,1,1
75030,3.0,4,4,4,4,4,4,4,4
75030,4.0,43,43,43,43,43,43,43,43
75030,5.0,17,17,17,17,17,17,17,17
75030,8.0,1,1,1,1,1,1,1,1
75030,24.0,2,2,2,2,2,2,2,2
75030,26.0,1,1,1,1,1,1,1,1
75030,30.0,8,8,8,8,8,8,8,8
75030,32.0,258,258,258,258,258,258,258,258
75030,33.0,3,3,3,3,3,3,3,3
75122-6000,4.0,1,1,1,1,1,1,1,1
76107,1.0,3,3,3,3,3,3,3,3
76107,2.0,3,3,3,3,3,3,3,3
76107,3.0,4,4,4,4,4,4,4,4
76107,4.0,5,5,5,5,5,5,5,5
76107,6.0,28,28,28,28,28,28,28,28
76107,7.0,2,2,2,2,2,2,2,2
76107,8.0,4,4,4,4,4,4,4,4
76107,10.0,6,6,6,6,6,6,6,6
76107,11.0,4,4,4,4,4,4,4,4
76107,12.0,19493,19493,19493,19493,19493,19493,19493,19493
76107,13.0,8,8,8,8,8,8,8,8
76107,14.0,1,1,1,1,1,1,1,1
76107,15.0,1,1,1,1,1,1,1,1
76107,16.0,1,1,1,1,1,1,1,1
76107,17.0,3,3,3,3,3,3,3,3
76107,18.0,2,2,2,2,2,2,2,2
76107,19.0,1,1,1,1,1,1,1,1
76107,20.0,1,1,1,1,1,1,1,1
76107,21.0,5,5,5,5,5,5,5,5
76107,22.0,2,2,2,2,2,2,2,2
76107,23.0,2,2,2,2,2,2,2,2
76107,24.0,8,8,8,8,8,8,8,8
76107,25.0,13,13,13,13,13,13,13,13
76107,26.0,11,11,11,11,11,11,11,11
76107,27.0,3,3,3,3,3,3,3,3
76107,28.0,1,1,1,1,1,1,1,1
76107,29.0,1,1,1,1,1,1,1,1
76107,30.0,3,3,3,3,3,3,3,3
76107,31.0,1,1,1,1,1,1,1,1
76107,32.0,3,3,3,3,3,3,3,3
76107,33.0,21,21,21,21,21,21,21,21
76107,36.0,1,1,1,1,1,1,1,1
76201,1.0,7,7,7,7,7,7,7,7
76201,2.0,4,4,4,4,4,4,4,4
76201,3.0,32,32,32,32,32,32,32,32
76201,4.0,7,7,7,7,7,7,7,7
76201,5.0,8,8,8,8,8,8,8,8
76201,6.0,30,30,30,30,30,30,30,30
76201,7.0,4,4,4,4,4,4,4,4
76201,8.0,3,3,3,3,3,3,3,3
76201,9.0,5,5,5,5,5,5,5,5
76201,10.0,5,5,5,5,5,5,5,5
76201,11.0,3,3,3,3,3,3,3,3
76201,12.0,15,15,15,15,15,15,15,15
76201,13.0,1,1,1,1,1,1,1,1
76201,14.0,4,4,4,4,4,4,4,4
76201,15.0,2,2,2,2,2,2,2,2
76201,16.0,6,6,6,6,6,6,6,6
76201,17.0,4,4,4,4,4,4,4,4
76201,18.0,3,3,3,3,3,3,3,3
76201,19.0,3,3,3,3,3,3,3,3
76201,20.0,3,3,3,3,3,3,3,3
76201,21.0,5,5,5,5,5,5,5,5
76201,22.0,6,6,6,6,6,6,6,6
76201,23.0,3,3,3,3,3,3,3,3
76201,24.0,31,31,31,31,31,31,31,31
76201,25.0,5,5,5,5,5,5,5,5
76201,26.0,13352,13352,13352,13352,13352,13352,13352,13352
76201,27.0,3,3,3,3,3,3,3,3
76201,28.0,4,4,4,4,4,4,4,4
76201,29.0,2,2,2,2,2,2,2,2
76201,30.0,14,14,14,14,14,14,14,14
76201,31.0,23,23,23,23,23,23,23,23
76201,32.0,13,13,13,13,13,13,13,13
76201,33.0,8,8,8,8,8,8,8,8
76201,34.0,3,3,3,3,3,3,3,3
76201,35.0,3,3,3,3,3,3,3,3
76201,36.0,1,1,1,1,1,1,1,1
96813,4.0,1,1,1,1,1,1,1,1
96813,10.0,1,1,1,1,1,1,1,1
96813,11.0,1,1,1,1,1,1,1,1
96813,18.0,2,2,2,2,2,2,2,2
96813,20.0,1,1,1,1,1,1,1,1
96813,21.0,1,1,1,1,1,1,1,1
96813,22.0,1,1,1,1,1,1,1,1
96813,23.0,3,3,3,3,3,3,3,3
96813,26.0,1,1,1,1,1,1,1,1
96813,28.0,1,1,1,1,1,1,1,1
96813,32.0,1,1,1,1,1,1,1,1
75080-0000,1.0,1,1,1,1,1,1,1,1
75080-0000,3.0,7,7,7,7,7,7,7,7
75080-0000,4.0,1,1,1,1,1,1,1,1
75080-0000,5.0,3,3,3,3,3,3,3,3
75080-0000,12.0,1,1,1,1,1,1,1,1
75080-0000,15.0,1,1,1,1,1,1,1,1
75080-0000,22.0,1,1,1,1,1,1,1,1
75080-0000,24.0,5,5,5,5,5,5,5,5
75080-0000,30.0,2,2,2,2,2,2,2,2
75080-0000,32.0,19,19,19,19,19,19,19,19
75080-0000,33.0,1,1,1,1,1,1,1,1
79415,1.0,1,1,1,1,1,1,1,1
79415,2.0,4,4,4,4,4,4,4,4
79415,3.0,15,15,15,15,15,15,15,15
79415,4.0,4,4,4,4,4,4,4,4
79415,5.0,4,4,4,4,4,4,4,4
79415,6.0,10,10,10,10,10,10,10,10
79415,7.0,8,8,8,8,8,8,8,8
79415,8.0,4,4,4,4,4,4,4,4
79415,9.0,3,3,3,3,3,3,3,3
79415,10.0,8,8,8,8,8,8,8,8
79415,11.0,9,9,9,8,9,9,9,9
79415,12.0,6,6,6,6,6,6,6,6
79415,13.0,15,15,15,15,15,15,15,15
79415,14.0,3,3,3,3,3,3,3,3
79415,15.0,3,3,3,3,3,3,3,3
79415,16.0,5,5,5,5,5,5,5,5
79415,17.0,4,4,4,4,4,4,4,4
79415,18.0,2,2,2,2,2,2,2,2
79415,19.0,8570,8570,8570,8570,8570,8570,8570,8570
79415,20.0,5,5,5,5,5,5,5,5
79415,21.0,8,8,8,8,8,8,8,8
79415,22.0,8,8,8,8,8,8,8,8
79415,23.0,6,6,6,6,6,6,6,6
79415,24.0,12,12,12,12,12,12,12,12
79415,25.0,3,3,3,3,3,3,3,3
79415,26.0,9,9,9,9,9,9,9,9
79415,27.0,3,3,3,3,3,3,3,3
79415,28.0,4,4,4,4,4,4,4,4
79415,29.0,3,3,3,3,3,3,3,3
79415,30.0,2,2,2,2,2,2,2,2
79415,31.0,12,12,12,12,12,12,12,12
79415,32.0,9,9,9,9,9,9,9,9
79415,33.0,2,2,2,2,2,2,2,2
79415,34.0,1,1,1,1,1,1,1,1
79415,35.0,2,2,2,2,2,2,2,2
79415,36.0,5,5,5,5,5,5,5,5
78666,1.0,19,19,19,19,19,19,19,19
78666,2.0,57,57,57,57,57,57,57,57
78666,3.0,40,40,40,40,40,40,40,40
78666,4.0,20,20,20,20,20,20,20,20
78666,5.0,19,19,19,19,19,19,19,19
78666,6.0,52,52,52,52,52,52,52,52
78666,7.0,59,59,59,59,59,59,59,59
78666,8.0,33,33,33,33,33,33,33,33
78666,9.0,27,27,27,27,27,27,27,27
78666,10.0,87,87,87,87,87,87,87,87
78666,11.0,24,24,24,24,24,24,24,24
78666,12.0,31,31,31,31,31,31,31,31
78666,13.0,18,18,18,18,18,18,18,18
78666,14.0,53,53,53,53,53,53,53,53
78666,15.0,2590,2590,2590,2590,2590,2590,2590,2590
78666,16.0,25,25,25,25,25,25,25,25
78666,17.0,44,44,44,44,44,44,44,44
78666,18.0,33,33,33,33,33,33,33,33
78666,19.0,14,14,14,14,14,14,14,14
78666,20.0,29,29,29,29,29,29,29,29
78666,21.0,17701,17701,17701,17701,17701,17701,17701,17701
78666,22.0,67,67,67,67,67,67,67,67
78666,23.0,41,41,41,41,41,41,41,41
78666,24.0,32,32,32,32,32,32,32,32
78666,25.0,203,203,203,203,203,203,203,203
78666,26.0,38,38,38,38,38,38,38,38
78666,27.0,73,73,73,73,73,73,73,73
78666,28.0,39,39,39,39,39,39,39,39
78666,29.0,14,14,14,14,14,14,14,14
78666,30.0,24,24,24,24,24,24,24,24
78666,31.0,87,87,87,87,87,87,87,87
78666,32.0,34,34,34,34,34,34,34,34
78666,33.0,6,6,6,6,6,6,6,6
78666,34.0,42,42,42,42,42,42,42,42
78666,35.0,22616,22616,22616,22616,22616,22616,22616,22616
78666,36.0,29,29,29,29,29,29,29,29
75150,1.0,6,6,6,6,6,6,6,6
75150,2.0,2,2,2,2,2,2,2,2
75150,3.0,11,11,11,11,11,11,11,11
75150,4.0,19,19,19,19,19,19,19,19
75150,5.0,23670,23670,23670,23670,23670,23670,23670,23670
75150,6.0,11,11,11,11,11,11,11,11
75150,7.0,2,2,2,2,2,2,2,2
75150,8.0,3,3,3,3,3,3,3,3
75150,10.0,4,4,4,4,4,4,4,4
75150,11.0,1,1,1,1,1,1,1,1
75150,12.0,3,3,3,3,3,3,3,3
75150,13.0,1,1,1,1,1,1,1,1
75150,14.0,1,1,1,1,1,1,1,1
75150,16.0,1,1,1,1,1,1,1,1
75150,17.0,5,5,5,5,5,5,5,5
75150,18.0,2,2,2,2,2,2,2,2
75150,19.0,5,5,5,5,5,5,5,5
75150,20.0,2,2,2,2,2,2,2,2
75150,21.0,1,1,1,1,1,1,1,1
75150,22.0,1,1,1,1,1,1,1,1
75150,23.0,1,1,1,1,1,1,1,1
75150,24.0,7,7,7,7,7,7,7,7
75150,25.0,2,2,2,2,2,2,2,2
75150,26.0,16,16,16,16,16,16,16,16
75150,27.0,2,2,2,2,2,2,2,2
75150,29.0,1,1,1,1,1,1,1,1
75150,30.0,81,81,81,81,81,81,81,81
75150,31.0,1,1,1,1,1,1,1,1
75150,32.0,5502,5502,5502,5502,5502,5502,5502,5502
75150,33.0,2,2,2,2,2,2,2,2
75150,34.0,1,1,1,1,1,1,1,1
75150,35.0,1,1,1,1,1,1,1,1
96326,1.0,2,2,2,2,2,2,2,2
96326,2.0,4,4,4,4,4,4,4,4
96326,3.0,4,4,4,4,4,4,4,4
96326,4.0,3,3,3,3,3,3,3,3
96326,6.0,2,2,2,2,2,2,2,2
96326,8.0,2,2,2,2,2,2,2,2
96326,9.0,1,1,1,1,1,1,1,1
96326,10.0,1,1,1,1,1,1,1,1
96326,11.0,7,7,7,7,7,7,7,7
96326,12.0,2,2,2,2,2,2,2,2
96326,13.0,13,13,13,13,13,13,13,13
96326,14.0,1,1,1,1,1,1,1,1
96326,15.0,10,10,10,10,10,10,10,10
96326,16.0,5,5,5,5,5,5,5,5
96326,17.0,1,1,1,1,1,1,1,1
96326,18.0,3,3,3,3,3,3,3,3
96326,19.0,27,27,27,27,27,27,27,27
96326,20.0,34,34,34,34,34,34,34,34
96326,21.0,19,19,19,19,19,19,19,19
96326,22.0,5,5,5,5,5,5,5,5
96326,23.0,22,22,22,22,22,22,22,22
96326,24.0,3,3,3,3,3,3,3,3
96326,25.0,1,1,1,1,1,1,1,1
96326,26.0,1,1,1,1,1,1,1,1
96326,27.0,8,8,8,8,8,8,8,8
96326,28.0,8,8,8,8,8,8,8,8
96326,29.0,1,1,1,1,1,1,1,1
96326,30.0,1,1,1,1,1,1,1,1
96326,31.0,12,12,12,12,12,12,12,12
96326,32.0,3,3,3,3,3,3,3,3
96326,35.0,16,16,16,16,16,16,16,16
96326,36.0,2,2,2,2,2,2,2,2
72704,1.0,1,1,1,1,1,1,1,1
72704,3.0,3,3,3,3,3,3,3,3
72704,4.0,2,2,2,2,2,2,2,2
72704,6.0,3,3,3,3,3,3,3,3
72704,10.0,2,2,2,2,2,2,2,2
72704,12.0,1,1,1,1,1,1,1,1
72704,16.0,1,1,1,1,1,1,1,1
72704,17.0,1,1,1,1,1,1,1,1
72704,19.0,1,1,1,1,1,1,1,1
72704,22.0,1,1,1,1,1,1,1,1
72704,24.0,3,3,3,3,3,3,3,3
72704,26.0,3,3,3,3,3,3,3,3
72704,31.0,1,1,1,1,1,1,1,1
70820,1.0,1,1,1,1,1,1,1,1
70820,2.0,6,6,6,6,6,6,6,6
70820,4.0,1,1,1,1,1,1,1,1
70820,6.0,1,1,1,1,1,1,1,1
70820,7.0,8,8,8,8,8,8,8,8
70820,8.0,2,2,2,2,2,2,2,2
70820,9.0,1,1,1,1,1,1,1,1
70820,10.0,5,5,5,5,5,5,5,5
70820,11.0,2,2,2,2,2,2,2,2
70820,12.0,1,1,1,1,1,1,1,1
70820,14.0,3,3,3,3,3,3,3,3
70820,17.0,1,1,1,1,1,1,1,1
70820,18.0,3,3,3,3,3,3,3,3
70820,19.0,1,1,1,1,1,1,1,1
70820,21.0,2,2,2,2,2,2,2,2
70820,22.0,4,4,4,4,4,4,4,4
70820,23.0,1,1,1,1,1,1,1,1
70820,24.0,3,3,3,3,3,3,3,3
70820,25.0,1,1,1,1,1,1,1,1
70820,26.0,1,1,1,1,1,1,1,1
70820,28.0,1,1,1,1,1,1,1,1
70820,30.0,2,2,2,2,2,2,2,2
70820,31.0,1,1,1,1,1,1,1,1
70820,32.0,1,1,1,1,1,1,1,1
70820,36.0,3,3,3,3,3,3,3,3
75001-0000,3.0,7,7,7,7,7,7,7,7
75001-0000,4.0,5,5,5,5,5,5,5,5
75001-0000,6.0,1,1,1,1,1,1,1,1
75001-0000,12.0,2,2,2,2,2,2,2,2
75001-0000,21.0,1,1,1,1,1,1,1,1
75001-0000,24.0,20,20,20,20,20,20,20,20
75001-0000,26.0,4,4,4,4,4,4,4,4
75001-0000,30.0,4,4,4,4,4,4,4,4
75001-0000,32.0,4,4,4,4,4,4,4,4
76110,2.0,1,1,1,1,1,1,1,1
76110,3.0,2,2,2,2,2,2,2,2
76110,4.0,1,1,1,1,1,1,1,1
76110,6.0,35,35,35,35,35,35,35,35
76110,7.0,1,1,1,1,1,1,1,1
76110,8.0,5,5,5,5,5,5,5,5
76110,10.0,3,3,3,3,3,3,3,3
76110,11.0,2,2,2,2,2,2,2,2
76110,12.0,6041,6041,6041,6041,6041,6041,6041,6041
76110,13.0,2,2,2,2,2,2,2,2
76110,14.0,2,2,2,2,2,2,2,2
76110,17.0,4,4,4,4,4,4,4,4
76110,18.0,1,1,1,1,1,1,1,1
76110,19.0,3,3,3,3,3,3,3,3
76110,20.0,2,2,2,2,2,2,2,2
76110,21.0,6,6,6,6,6,6,6,6
76110,23.0,1,1,1,1,1,1,1,1
76110,24.0,7,7,7,7,7,7,7,7
76110,25.0,11,11,11,11,11,11,11,11
76110,26.0,10,10,10,10,10,10,10,10
76110,30.0,4,4,4,4,4,4,4,4
76110,31.0,1,1,1,1,1,1,1,1
76110,32.0,1,1,1,1,1,1,1,1
76110,33.0,7856,7856,7856,7856,7856,7856,7856,7856
76110,35.0,1,1,1,1,1,1,1,1
76110,36.0,1,1,1,1,1,1,1,1
76559,1.0,1,1,1,1,1,1,1,1
76559,4.0,1,1,1,1,1,1,1,1
76559,10.0,1,1,1,1,1,1,1,1
76559,12.0,1,1,1,1,1,1,1,1
76559,16.0,1,1,1,1,1,1,1,1
76559,20.0,1,1,1,1,1,1,1,1
76559,25.0,1,1,1,1,1,1,1,1
76559,31.0,3155,3155,3155,3155,3155,3155,3155,3155
75189,2.0,1,1,1,1,1,1,1,1
75189,3.0,9,9,9,9,9,9,9,9
75189,4.0,16397,16397,16397,16397,16397,16397,16397,16397
75189,5.0,14,14,14,14,14,14,14,14
75189,6.0,2,2,2,2,2,2,2,2
75189,8.0,6,6,6,6,6,6,6,6
75189,11.0,1,1,1,1,1,1,1,1
75189,12.0,3,3,3,3,3,3,3,3
75189,18.0,1,1,1,1,1,1,1,1
75189,19.0,2,2,2,2,2,2,2,2
75189,20.0,3,3,3,3,3,3,3,3
75189,24.0,3,3,3,3,3,3,3,3
75189,26.0,4,4,4,4,4,4,4,4
75189,30.0,3,3,3,3,3,3,3,3
75189,32.0,9,9,9,9,9,9,9,9
75189,33.0,2,2,2,2,2,2,2,2
75189,34.0,1,1,1,1,1,1,1,1
75189,35.0,1,1,1,1,1,1,1,1
75225,1.0,2,2,2,2,2,2,2,2
75225,3.0,12,12,12,12,12,12,12,12
75225,4.0,11,11,11,11,11,11,11,11
75225,5.0,23,23,23,23,23,23,23,23
75225,6.0,4,4,4,4,4,4,4,4
75225,7.0,1,1,1,1,1,1,1,1
75225,8.0,1,1,1,1,1,1,1,1
75225,10.0,1,1,1,1,1,1,1,1
75225,11.0,5,5,5,5,5,5,5,5
75225,12.0,3,3,3,3,3,3,3,3
75225,13.0,1,1,1,1,1,1,1,1
75225,14.0,1,1,1,1,1,1,1,1
75225,17.0,11,11,11,11,11,11,11,11
75225,19.0,2,2,2,2,2,2,2,2
75225,20.0,2,2,2,2,2,2,2,2
75225,21.0,8,8,8,8,8,8,8,8
75225,24.0,36,36,36,36,36,36,36,36
75225,25.0,9,9,9,9,9,9,9,9
75225,26.0,2,2,2,2,2,2,2,2
75225,30.0,24,24,24,24,24,24,24,24
75225,32.0,17401,17401,17401,17401,17401,17401,17401,17401
75225,33.0,10,10,10,10,10,10,10,10
90250,1.0,1,1,1,1,1,1,1,1
90250,4.0,1,1,1,1,1,1,1,1
90250,5.0,1,1,1,1,1,1,1,1
90250,8.0,1,1,1,1,1,1,1,1
90250,10.0,3,3,3,3,3,3,3,3
90250,13.0,2,2,2,2,2,2,2,2
90250,14.0,4,4,4,4,4,4,4,4
90250,15.0,1,1,1,1,1,1,1,1
90250,20.0,1,1,1,1,1,1,1,1
90250,23.0,1,1,1,1,1,1,1,1
90250,30.0,1,1,1,1,1,1,1,1
90250,32.0,1,1,1,1,1,1,1,1
90250,35.0,2,2,2,2,2,2,2,2
45056,4.0,1,1,1,1,1,1,1,1
45056,16.0,1,1,1,1,1,1,1,1
45056,21.0,1,1,1,1,1,1,1,1
78240-0000,2.0,1,1,1,1,1,1,1,1
78240-0000,4.0,1,1,1,1,1,1,1,1
78240-0000,5.0,1,1,1,1,1,1,1,1
78240-0000,6.0,1,1,1,1,1,1,1,1
78240-0000,10.0,1,1,1,1,1,1,1,1
78240-0000,15.0,3,3,3,3,3,3,3,3
78240-0000,18.0,2,2,2,2,2,2,2,2
78240-0000,19.0,1,1,1,1,1,1,1,1
78240-0000,20.0,39,39,39,39,39,39,39,39
78240-0000,21.0,7,7,7,7,7,7,7,7
78240-0000,22.0,1,1,1,1,1,1,1,1
78240-0000,23.0,8,8,8,8,8,8,8,8
78240-0000,25.0,1,1,1,1,1,1,1,1
78240-0000,27.0,7,7,7,7,7,7,7,7
78240-0000,28.0,5,5,5,5,5,5,5,5
78240-0000,31.0,3,3,3,3,3,3,3,3
78240-0000,32.0,2,2,2,2,2,2,2,2
78240-0000,34.0,4,4,4,4,4,4,4,4
78240-0000,35.0,6,6,6,6,6,6,6,6
75962,1.0,1165,1165,1165,1165,1165,1165,1165,1165
75962,2.0,7,7,7,7,7,7,7,7
75962,3.0,3,3,3,3,3,3,3,3
75962,4.0,9,9,9,9,9,9,9,9
75962,5.0,1,1,1,1,1,1,1,1
75962,6.0,6,6,6,6,6,6,6,6
75962,7.0,2,2,2,2,2,2,2,2
75962,8.0,9,9,9,9,9,9,9,9
75962,9.0,4,4,4,4,4,4,4,4
75962,10.0,3,3,3,3,3,3,3,3
75962,12.0,4,4,4,4,4,4,4,4
75962,13.0,3,3,3,3,3,3,3,3
75962,14.0,1,1,1,1,1,1,1,1
75962,17.0,1,1,1,1,1,1,1,1
75962,18.0,3,3,3,3,3,3,3,3
75962,20.0,1,1,1,1,1,1,1,1
75962,21.0,1,1,1,1,1,1,1,1
75962,22.0,8,8,8,8,8,8,8,8
75962,24.0,6,6,6,6,6,6,6,6
75962,25.0,1,1,1,1,1,1,1,1
75962,26.0,2,2,2,2,2,2,2,2
75962,27.0,1,1,1,1,1,1,1,1
75962,28.0,1,1,1,1,1,1,1,1
75962,29.0,2,2,2,2,2,2,2,2
75962,30.0,1,1,1,1,1,1,1,1
75962,31.0,1,1,1,1,1,1,1,1
75962,32.0,3,3,3,3,3,3,3,3
75962,36.0,2,2,2,2,2,2,2,2
75088,1.0,2,2,2,2,2,2,2,2
75088,3.0,6,6,6,6,6,6,6,6
